Iteration,Time,MaxReturn,MeanKLBefore,LossBefore,ProcessExecTime,Perplexity,AveragePolicyStd,EnvExecTime,ExplainedVariance,MinReturn,AverageDiscountedReturn,StdReturn,MeanKL,ItrTime,dLoss,AverageReturn,Entropy,NumTrajs,LossAfter,PolicyExecTime
1164,5654.383659362793,-248.49379131123766,0.0,-3.414153937342235e-08,0.04833507537841797,0.009165355,0.1239601,4.165607690811157,0.9245090097446043,-619.1199916361916,-205.74723753424215,78.98936950680967,0.009886549785733223,4.883693695068359,0.019284657520056925,-373.7243856354811,-4.6923246,50,-0.019284691661596298,0.09183192253112793
1165,5658.900924921036,-205.80136046577132,0.0,3.778934498654962e-09,0.043396711349487305,0.009253393,0.12412613,3.9874014854431152,0.9180464767566121,-547.5955542526883,-200.5801265704723,78.59824134875693,0.0064367433078587055,4.512501239776611,0.014347916522622128,-357.40043493494085,-4.682765,50,-0.01434791274368763,0.08408021926879883
1166,5663.732464551926,-218.33423250147308,0.0,-7.510185362491484e-09,0.04626584053039551,0.009227344,0.12407854,4.314697742462158,0.9185214806077262,-587.0346435198065,-190.57494021456435,65.20482490039812,0.009946251288056374,4.8288469314575195,0.017861962258815645,-339.43353485873536,-4.685584,50,-0.017861969769001007,0.10321760177612305
1167,5668.469810009003,-209.98797290284293,0.0,-2.479553229406406e-09,0.04382896423339844,0.009138042,0.123916045,4.215673446655273,0.8819586237322673,-509.8501299714864,-196.0644276486733,72.05166215884819,0.006445232313126326,4.734724044799805,0.015552925260365003,-349.4357134420312,-4.695309,50,-0.015552927739918232,0.09160351753234863
1168,5673.345522403717,-210.8036674624568,0.0,-4.2915345943583816e-08,0.04550457000732422,0.009093709,0.12383619,4.351392507553101,0.8993739020884289,-486.58725285980864,-194.66028466871236,62.96574826100442,0.009996769018471241,4.872750759124756,0.01670883029699155,-348.0326422410793,-4.7001724,50,-0.016708873212337494,0.10273456573486328
1169,5677.9866099357605,-249.18072359236115,0.0,-1.8978118632162477e-08,0.04364800453186035,0.009281108,0.124190025,4.114178657531738,0.920175602176521,-576.1444594955979,-199.26894993210243,71.50684677420527,0.006473394576460123,4.638489246368408,0.013928654251992967,-355.9881354670124,-4.6797743,50,-0.013928673230111599,0.09185123443603516
1170,5682.913757324219,-220.4593907592325,0.0,3.461837749796359e-08,0.0574498176574707,0.009138665,0.12391723,4.384770154953003,0.9243322435410586,-644.2832735600442,-206.1422152202636,84.51813318500905,0.0064361970871686935,4.924412250518799,0.013361422504484466,-372.5932412679008,-4.695241,50,-0.013361387886106968,0.10544824600219727
1171,5687.590206623077,-203.49601405745133,0.0,-1.037120789249002e-08,0.043897151947021484,0.009069259,0.12376786,4.155133008956909,0.8830651499256106,-655.3198329632053,-193.81265199788817,86.84462327533272,0.0064044008031487465,4.6738197803497314,0.012413552835583985,-346.1575513137379,-4.7028646,50,-0.012413563206791878,0.09081840515136719
1172,5692.493574857712,-195.89285606822446,0.0,-2.1362303925798187e-08,0.04511833190917969,0.008966665,0.12356645,4.385159254074097,0.9055721587754191,-552.6959243345017,-201.9861340166879,80.94103860226927,0.0064895981922745705,4.90036416053772,0.014496817311645316,-360.5438880304424,-4.7142415,50,-0.014496838673949242,0.10140466690063477
1173,5697.192120552063,-196.147376539903,0.0,2.9182434246877165e-08,0.04474830627441406,0.008880131,0.12339036,4.181732416152954,0.9224037808102717,-557.9417613541606,-206.0717140919496,86.84471915647322,0.009961598552763462,4.695923805236816,0.016770682609081433,-375.9504208896625,-4.723939,50,-0.016770653426647186,0.09271621704101562
1174,5702.027859449387,-220.78095936017442,0.0,1.194477050603382e-08,0.04553985595703125,0.0087656,0.123179115,4.313807249069214,0.9229798672430584,-538.002241020019,-197.48707852340524,82.50698447521573,0.006452915258705616,4.830679893493652,0.01542812755852907,-351.0819177732566,-4.7369204,50,-0.015428115613758564,0.10251522064208984
1175,5706.737701892853,-222.93498497538863,0.0,-2.1934509764065524e-09,0.04413962364196777,0.008734265,0.12311638,4.189443588256836,0.9016179075530024,-547.4441431960698,-196.68897133661542,68.73442401771023,0.006410995498299599,4.707248687744141,0.014031393122672986,-350.3126929502256,-4.7405014,50,-0.014031395316123962,0.09121370315551758
1176,5711.614681005478,-217.55524662290247,0.0,-8.01086397217432e-09,0.0449676513671875,0.008728528,0.12311045,4.347455263137817,0.9213495247152718,-595.0702598627089,-196.00388320173252,89.62124908495836,0.006526097189635038,4.8740644454956055,0.014560562929511356,-347.69459286785315,-4.7411585,50,-0.014560570940375328,0.1043245792388916
1177,5716.29551076889,-218.8814913029536,0.0,-3.414153937342235e-08,0.044518232345581055,0.008658587,0.12296635,4.16049337387085,0.9177238084859034,-569.9948070687561,-191.83086231721092,74.13681056802275,0.009970399551093578,4.67784857749939,0.01629888391196843,-342.8431034029429,-4.7492037,50,-0.016298918053507805,0.09437799453735352
1178,5721.31876039505,-209.35653487088945,0.0,-1.3160705414350105e-08,0.04525041580200195,0.008614933,0.12288241,4.478801965713501,0.9211572767035177,-600.849130395189,-187.9894210441446,85.81972947243824,0.006407637149095535,5.018201112747192,0.013065013912320289,-335.25895030939085,-4.754258,50,-0.013065027073025703,0.10362839698791504
1179,5725.976628541946,-225.6094228040361,0.0,2.9945372403972215e-08,0.045601844787597656,0.008579714,0.1228094,4.136448621749878,0.8926690923949868,-595.6871527772882,-197.0628851927776,70.13627267449735,0.0064530931413173676,4.655264377593994,0.012930962400137247,-350.5090035763182,-4.7583547,50,-0.012930932454764843,0.08962011337280273
1180,5730.860100746155,-199.47140556795313,0.0,-2.3841858265427618e-08,0.045622825622558594,0.008706211,0.12307305,4.350258111953735,0.8804801363883283,-651.2149283988846,-202.4026822566708,96.94546901416938,0.00992857851088047,4.880791425704956,0.016959566995501163,-370.49278816450374,-4.7437186,50,-0.01695959083735943,0.10185647010803223
1181,5735.525130987167,-201.4441749224171,0.0,1.1825561863076928e-08,0.09424519538879395,0.00873507,0.12311666,4.0920937061309814,0.8583188507523642,-504.42770576145176,-199.26826777921775,69.59303623855347,0.006488754414021969,4.66230583190918,0.014449050368368965,-356.97787038197805,-4.7404094,50,-0.014449038542807102,0.08815264701843262
1182,5740.519426107407,-209.39975737335737,0.0,1.6307831529616124e-08,0.05968213081359863,0.008657969,0.12296624,4.193047761917114,0.8697278719679075,-616.3067608333831,-198.71252889699107,75.24276378542135,0.00995940063148737,4.991547346115112,0.01656929357945991,-353.65874613839793,-4.749275,50,-0.01656927727162838,0.09268856048583984
1183,5745.156396150589,-201.33957235523653,0.0,2.2697449253428204e-08,0.04550600051879883,0.008625468,0.12290639,4.054744005203247,0.8785323116578727,-595.5565003266396,-194.02900894919833,86.21016701105145,0.009931934997439384,4.6315484046936035,0.01927323487699084,-347.93602381165647,-4.753036,50,-0.019273212179541588,0.08650732040405273
1184,5750.0797872543335,-213.00959764235563,0.0,-9.441375681262798e-09,0.05088520050048828,0.008666948,0.12298574,4.371536493301392,0.9032775238564497,-564.100008854607,-195.57018254684328,71.07183101393389,0.006404850631952286,4.918612480163574,0.015104286244511655,-347.5329729241457,-4.7482386,50,-0.015104295685887337,0.1026620864868164
1185,5754.823154211044,-212.0706000222964,0.0,2.3603439203156995e-08,0.046594858169555664,0.008648045,0.122936554,4.174360275268555,0.8519516510514813,-534.6620893906238,-188.7404712569853,67.21980396855719,0.0064210183918476105,4.740733861923218,0.01405388428270804,-337.9742302736917,-4.750422,50,-0.014053860679268837,0.09727931022644043
1186,5759.868395805359,-214.8797137800436,0.0,8.487701208537146e-09,0.04613018035888672,0.008538245,0.12270882,4.510102272033691,0.7941794722997908,-941.3094678412785,-201.72332466363764,119.65228161864935,0.009973089210689068,5.042652606964111,0.022033614212274344,-367.8315399484777,-4.7632,50,-0.022033605724573135,0.1067044734954834
1187,5764.58175110817,-226.8118707611416,0.0,-9.155273872352154e-09,0.04394173622131348,0.008552637,0.12273596,4.192206621170044,0.8864576676260949,-548.4369923394506,-200.4700190366877,63.087212486357735,0.006447259336709976,4.709625005722046,0.015208820039033455,-358.30797131917205,-4.7615156,50,-0.015208829194307327,0.09618401527404785
1188,5769.477341890335,-202.90690898657584,0.0,2.412796007433826e-08,0.04499626159667969,0.008499326,0.12263151,4.356768369674683,0.90188635156045,-490.67011004790385,-197.61339869630888,62.65362315594293,0.006478532217442989,4.892915725708008,0.014032658103108275,-349.76104378877426,-4.7677684,50,-0.014032633975148201,0.11091947555541992
1189,5774.100787401199,-186.07725593658705,0.0,-2.3698806472793876e-08,0.044445037841796875,0.008388062,0.12239674,4.097738265991211,0.9128412041893292,-530.374854296421,-200.3766067100731,61.89445235884788,0.006401930004358292,4.620851516723633,0.01504029012620478,-356.07605832581584,-4.780946,50,-0.015040313825011253,0.09044766426086426
1190,5778.9210431575775,-245.10880995732194,0.0,-5.2356721624846614e-08,0.04454636573791504,0.008418302,0.12245375,4.293741464614868,0.8687734043446143,-645.3670914028642,-199.54240814731128,80.89804402706865,0.006418699864298105,4.817683219909668,0.013693340851364866,-360.2959303894207,-4.777347,50,-0.01369339320808649,0.0975496768951416
1191,5783.567816019058,-256.25331616465104,0.0,-3.194809039541724e-08,0.0454559326171875,0.0084585035,0.122541726,4.147181749343872,0.8913518103858543,-597.930083113618,-201.20409339595722,81.86788045886905,0.006445484701544046,4.644131660461426,0.015714723333715597,-365.0007248657103,-4.772583,50,-0.015714755281805992,0.09141707420349121
1192,5788.435810089111,-223.6688812794387,0.0,-2.3651123726153855e-08,0.0482025146484375,0.008456499,0.12252924,4.350956916809082,0.8901810325183241,-546.0858117989186,-191.92831264989755,69.25246245786872,0.006563470233231783,4.865398168563843,0.015830021914839065,-341.8152713332365,-4.77282,50,-0.01583004556596279,0.10028982162475586
1193,5793.09809422493,-225.54607687182664,0.0,1.926422044107312e-08,0.04399847984313965,0.008427239,0.12247585,4.137166738510132,0.9226292190543137,-584.2723046313849,-195.93171058793726,82.62861282515063,0.006464070174843073,4.65932822227478,0.012148913633822644,-353.9298124951082,-4.776286,50,-0.012148894369602203,0.09370040893554688
1194,5797.982775688171,-245.6499854289695,0.0,8.964538444899972e-09,0.045354366302490234,0.008551793,0.12273094,4.330139875411987,0.9212252420911872,-566.3555528869733,-203.35027873478577,71.94059332331483,0.006434890907257795,4.879649877548218,0.01557592640221106,-362.9553653311589,-4.7616143,50,-0.015575917437672615,0.10333895683288574
1195,5802.639360427856,-227.57278330696812,0.0,2.0551681245706277e-08,0.04525279998779297,0.008504767,0.12263609,4.132882833480835,0.9209295479655235,-530.8108103063945,-198.0314264962922,76.60530645082274,0.00640397472307086,4.6539764404296875,0.013672533507644857,-355.53746416430977,-4.7671285,50,-0.013672512955963612,0.09371089935302734
1196,5807.570769309998,-216.91343855496328,0.0,7.057189943537878e-09,0.04537463188171387,0.008474745,0.12258316,4.381603240966797,0.844764025941649,-732.4743860205464,-191.76003264040403,84.08868999088189,0.006409414578229189,4.926296234130859,0.01373662946522236,-345.9657423448171,-4.7706647,50,-0.013736622408032417,0.11318063735961914
1197,5812.273111343384,-196.2368295525441,0.0,3.3092497631059814e-08,0.0446619987487793,0.008388402,0.122404896,4.182088613510132,0.8775346162905879,-579.8925449411593,-200.77145050315787,84.86846776680828,0.009933334775269032,4.697357654571533,0.015758279275893017,-366.2625306243568,-4.7809052,50,-0.015758246183395386,0.09222602844238281
1198,5817.128213405609,-199.54562859571482,0.0,-2.250671471415444e-08,0.04482293128967285,0.008422558,0.12246542,4.3347907066345215,0.9148878105613089,-525.7819163644197,-193.6819664544956,70.0944705233771,0.009999968111515045,4.852478742599487,0.01456892568021928,-342.60916855015137,-4.7768416,50,-0.014568948186933994,0.09814071655273438
1199,5821.8116364479065,-221.1695328336733,0.0,-2.4414061883248905e-08,0.04586338996887207,0.008385738,0.122389495,4.149683713912964,0.9290386629921262,-468.2255924435681,-188.35846283591803,62.369829511616864,0.009974082931876183,4.68076491355896,0.017578391158581397,-331.3533342287851,-4.781223,50,-0.01757841557264328,0.09064269065856934
1200,5826.801400899887,-191.46030412538943,0.0,2.9373168786150927e-08,0.09192848205566406,0.00824361,0.12210327,4.3378565311431885,0.9301247794647567,-550.979091361433,-190.418059842513,71.28457343304427,0.006449237931519747,4.987062931060791,0.012920512388646443,-340.0600794167192,-4.798317,50,-0.012920483015477657,0.0951530933380127
1201,5831.645064592361,-189.52791490032513,0.0,3.8003921787321815e-08,0.0565648078918457,0.008159987,0.12192433,4.011747360229492,0.8899559677711948,-608.561372554026,-198.24716687878492,71.90822402446514,0.006420827470719814,4.841059923171997,0.0130888976216319,-350.4010343994105,-4.8085127,50,-0.013088859617710114,0.08233523368835449
1202,5836.679609298706,-222.99766102461086,0.0,2.470016546851639e-08,0.04427981376647949,0.007978319,0.12153078,4.216445207595825,0.9179273927691723,-481.2595644674072,-193.7284463100558,61.84647866724107,0.00643186504021287,5.030266761779785,0.015221385771036822,-341.9394136968021,-4.8310275,50,-0.015221361070871353,0.09260225296020508
1203,5841.336580991745,-202.73817639485753,0.0,3.051757957450718e-08,0.043735504150390625,0.007902959,0.12136638,3.9951083660125732,0.8907944098198777,-513.9335348579118,-186.23645652665854,69.01127739424112,0.009911571629345417,4.652122497558594,0.015356625214220543,-327.63964957181656,-4.840518,50,-0.015356594696640968,0.08265376091003418
1204,5846.0743770599365,-219.27148768834445,0.0,-1.1539459165987864e-08,0.04555487632751465,0.007884253,0.121325806,4.196786880493164,0.9153975730027665,-452.4638181183392,-193.7576776062729,61.93092750667564,0.006430650129914284,4.733234882354736,0.012892761835455957,-339.145769498107,-4.842888,50,-0.012892773374915123,0.09917187690734863
1205,5850.731737375259,-214.5594198614498,0.0,-3.7097930061236184e-08,0.04394340515136719,0.007855009,0.121254005,4.137669086456299,0.9083671140466409,-505.14736303000564,-193.08481311186603,68.48034657435802,0.00983069185167551,4.6547324657440186,0.01787606828510846,-339.34367358263364,-4.846604,50,-0.01787610538303852,0.08991789817810059
1206,5855.60608291626,-200.80924511516105,0.0,-2.470016546851639e-08,0.045267343521118164,0.0077982154,0.121139325,4.362637281417847,0.9055886644223068,-650.0772785441193,-202.18993088734342,85.68975788568997,0.006412934046238661,4.871660470962524,0.014349544866382402,-360.69853107913843,-4.8538604,50,-0.01434956956654787,0.10154056549072266
1207,5860.232141971588,-193.55420460504988,0.0,-2.2697449253428204e-08,0.04488325119018555,0.0076994915,0.12091688,4.094027280807495,0.8919664261930912,-503.9280261363326,-189.829734431911,64.07081178963665,0.0064408560283482075,4.623493194580078,0.013829962004720642,-336.93462544763344,-4.866601,50,-0.013829984702169895,0.09334063529968262
1208,5865.163994550705,-208.775207201117,0.0,-1.1272430100461861e-07,0.04610157012939453,0.0075765084,0.120636106,4.397559881210327,0.9091892375234951,-553.8261035820032,-194.39512632538242,75.0064662337788,0.006457451730966568,4.929228782653809,0.01457096446603856,-346.3306981372344,-4.882703,50,-0.014571077190339565,0.10381364822387695
1209,5869.96414732933,-231.54501392166412,0.0,-7.724762163263676e-09,0.044161319732666016,0.007584638,0.120649345,4.1297197341918945,0.9319057382139573,-511.4524128187183,-195.90424911201575,57.74835787693058,0.006440052762627602,4.797551393508911,0.011504946002363958,-345.8037042770369,-4.8816304,50,-0.011504953727126122,0.09473204612731934
1210,5874.791135072708,-231.27391493503808,0.0,6.818771325356465e-09,0.04602384567260742,0.0076428275,0.120781764,4.273433446884155,0.8792076834137132,-535.1771160012854,-197.5875709489918,72.25274805430662,0.006442575715482235,4.821276664733887,0.01843011502325531,-354.45698339723555,-4.8739877,50,-0.018430108204483986,0.09903383255004883
1211,5879.639392375946,-196.47151195857475,0.0,4.501342942830888e-08,0.0571744441986084,0.007579659,0.12064721,4.166270971298218,0.9239342227893995,-578.315309651494,-194.52982939483329,91.54564945649842,0.00993203092366457,4.843385696411133,0.017245391693712975,-350.8061654783773,-4.882287,50,-0.017245346680283546,0.0929718017578125
1212,5884.373539924622,-223.02641822515974,0.0,1.907348723406699e-09,0.04422593116760254,0.00759354,0.12068552,4.200705051422119,0.9262783678534683,-538.1355940730448,-194.11815515296115,72.41559796022041,0.009947494603693485,4.729073762893677,0.015728322833776565,-340.11720842927093,-4.8804574,50,-0.01572832092642784,0.09502077102661133
1213,5889.304545402527,-205.60192749126662,0.0,-2.5129319070060774e-08,0.07341957092285156,0.0073847123,0.12019821,4.259618043899536,0.9368461895962783,-552.274080423744,-190.77231568210388,71.73837548860112,0.00646927347406745,4.928335428237915,0.013600747117399337,-341.382659164364,-4.9083433,50,-0.013600772246718407,0.09760832786560059
1214,5894.030225992203,-195.9673155967886,0.0,2.0217894913798773e-08,0.04511570930480957,0.007282099,0.1199536,4.195405721664429,0.906227116637188,-574.2380612953318,-189.7027281699102,73.80052138973444,0.006450443994253874,4.723040580749512,0.01580220061242521,-331.4490502924933,-4.922336,50,-0.015802180394530296,0.09399986267089844
1215,5898.978457927704,-189.2689762460346,0.0,2.70843507621521e-08,0.08364295959472656,0.007353706,0.12012051,4.357605695724487,0.933818657935113,-585.0998861742088,-186.51667656486626,74.82629079915814,0.009969291277229786,4.945235967636108,0.01844592306911963,-329.7425753071053,-4.912551,50,-0.018445895984768867,0.10202980041503906
1216,5903.592745780945,-215.35038252678305,0.0,2.0980834847250662e-08,0.04440903663635254,0.007281363,0.11994868,4.0927205085754395,0.9121335873839724,-470.97411279019826,-194.29477588058214,63.81882028211391,0.009951898828148842,4.61118745803833,0.014283641733229047,-346.77097414572927,-4.922437,50,-0.0142836207523942,0.0927739143371582
1217,5908.510674953461,-229.48063483250905,0.0,-7.438659466174613e-09,0.08162760734558105,0.0072087077,0.11977291,4.270905256271362,0.9381683220844539,-580.8738350862665,-201.06564675531678,72.09768390302831,0.0064328620210289955,4.915305852890015,0.014025413443148338,-363.127874922423,-4.9324656,50,-0.014025420881807804,0.09937238693237305
1218,5913.1720271110535,-223.52305986592225,0.0,4.620552118694832e-08,0.044317007064819336,0.0071750316,0.11969492,4.145097255706787,0.8838747904647805,-518.575251956508,-190.80857207224992,57.85716464734414,0.00993992481380701,4.658626079559326,0.017266681057215294,-340.47308671890147,-4.937148,50,-0.017266634851694107,0.0920705795288086
1219,5918.134350776672,-215.66746500399464,0.0,3.1471252270875993e-08,0.08489751815795898,0.0072581274,0.11989171,4.316232681274414,0.9069719022974192,-636.3620975920185,-205.89363434211612,82.5279850778442,0.0064328317530453205,4.959641695022583,0.013411422066390344,-375.6034327858779,-4.9256334,50,-0.013411390595138073,0.10070943832397461
1220,5922.817431688309,-218.18227044929432,0.0,2.0956992585752232e-08,0.04540657997131348,0.007165947,0.1196665,4.165186405181885,0.898976999968533,-512.5043997163709,-195.2759799928813,60.5966611633205,0.009802183136343956,4.68022894859314,0.01573565090298601,-343.8495488127499,-4.938415,50,-0.015735629945993423,0.09155535697937012
1221,5927.781889915466,-187.8263917935964,0.0,-6.723404055719584e-08,0.11229991912841797,0.007083059,0.11945472,4.214073657989502,0.8959421127228314,-521.1025282585058,-192.37379888243308,86.24019157953641,0.009973738342523575,4.961765289306641,0.01985852588713044,-345.8090433441575,-4.9500494,50,-0.019858593121170998,0.09546542167663574
1222,5932.555227994919,-197.98454700792456,0.0,1.2111663671987571e-08,0.06269574165344238,0.007077684,0.11944817,4.127647876739502,0.891033854711223,-499.59111107699135,-193.82860632968104,72.152072331007,0.009881080128252506,4.769331932067871,0.015033774082362505,-343.5665772885922,-4.9508085,50,-0.015033761970698833,0.08754539489746094
1223,5937.589510440826,-204.37759894751215,0.0,8.01086397217432e-09,0.09506821632385254,0.007091004,0.119481,4.095463991165161,0.9257060197612688,-596.8466330386817,-194.6651632701234,79.7101897893857,0.00995954405516386,5.031434774398804,0.01670771148204775,-348.7187461225962,-4.9489284,50,-0.016707703471183777,0.09173297882080078
1224,5942.330293893814,-218.15786153996714,0.0,7.629394893626795e-09,0.04572796821594238,0.0071380436,0.11958722,3.9622130393981934,0.9233308064620439,-572.7406739771271,-201.9667386371194,81.59454188746754,0.009958899579942226,4.736727952957153,0.014331502087414627,-359.3962464077945,-4.9423165,50,-0.014331494458019733,0.08222746849060059
1225,5947.172230482101,-222.31366883678896,0.0,-1.2683868177987279e-08,0.045377492904663086,0.0071514905,0.1196121,4.184521436691284,0.9336827266869101,-550.5619899509484,-190.60680783231825,77.57671989633627,0.009888801723718643,4.837196350097656,0.020101793465018503,-337.46035693181807,-4.9404345,50,-0.02010180614888668,0.09155654907226562
1226,5951.78959274292,-200.7647629034396,0.0,-2.794265796524087e-08,0.043910980224609375,0.007187952,0.119697124,4.082989931106567,0.8895374057566761,-609.4388644534868,-200.26861905973735,85.17875070840049,0.006437039002776146,4.6115899085998535,0.010786501687764627,-362.96058373200106,-4.935349,50,-0.010786529630422592,0.08955717086791992
1227,5956.675040483475,-233.54242166582858,0.0,-1.769065782752932e-08,0.045059919357299805,0.0071532098,0.11961266,4.356225967407227,0.9254970073991066,-552.0917940255478,-197.727743922511,74.57252062417574,0.006512756459414959,4.882768154144287,0.012611703020334986,-350.88935518319454,-4.940194,50,-0.012611720710992813,0.10345792770385742
1228,5961.409213781357,-198.7129458137519,0.0,6.866454960174906e-09,0.04397869110107422,0.0070937397,0.11947332,4.2034337520599365,0.918729032662385,-558.816458234236,-202.209573167163,93.31266358853159,0.0099239656701684,4.729078531265259,0.017139762055873753,-365.10953839212283,-4.9485426,50,-0.017139755189418793,0.09104394912719727
1229,5966.284810304642,-224.7418413496497,0.0,-2.7656554824062596e-09,0.05043530464172363,0.007040486,0.11935031,4.333417654037476,0.8976890182967385,-618.1652816929421,-197.54260309500557,79.35380318306,0.009980445727705956,4.873019456863403,0.014807623839378392,-352.84737903103144,-4.956078,50,-0.014807626605033875,0.1002655029296875
1230,5970.909368276596,-230.56356989853728,0.0,5.912780931538464e-09,0.04349637031555176,0.006996935,0.119247615,4.0949366092681885,0.9271322124918905,-538.1916513164499,-199.93854093058377,72.37691732203247,0.009886474348604679,4.61952805519104,0.017031925123930147,-356.71203184656486,-4.962283,50,-0.017031919211149216,0.09138059616088867
1231,5975.826035499573,-224.9672728085685,0.0,-2.5415420878971418e-08,0.04428720474243164,0.006964995,0.119168945,4.379240274429321,0.9024078828621563,-635.265726794047,-195.28832468676796,84.88027189035353,0.009952272288501263,4.914006233215332,0.017298134705423962,-345.23892927850795,-4.9668584,50,-0.01729816012084484,0.1054539680480957
1232,5980.530968904495,-207.16046758166053,0.0,2.2053718851111626e-08,0.04429483413696289,0.0070077665,0.11927889,4.1835713386535645,0.9054316334529922,-534.4368247690504,-188.0450948879377,77.92760865443947,0.006485766731202602,4.702336549758911,0.013677408620715426,-339.07222491858124,-4.9607363,50,-0.013677386566996574,0.09572267532348633
1233,5985.420335531235,-224.88241365899245,0.0,-8.306503218591388e-08,0.04481029510498047,0.0069118147,0.119054146,4.355093955993652,0.8794299233200005,-605.8256659157171,-196.50060876848482,76.58907096175845,0.006432013586163521,4.8867878913879395,0.012944451355934916,-349.62452584747587,-4.974523,50,-0.012944534420967102,0.09846091270446777
1234,5990.09264421463,-195.46866235147922,0.0,1.6593933338526767e-08,0.043770790100097656,0.006895839,0.119018875,4.1603171825408936,0.8978542997145778,-557.9405370389073,-196.73804131159605,78.75662577375797,0.006423673126846552,4.6696836948394775,0.012090222740173573,-347.64067459317835,-4.976837,50,-0.012090206146240234,0.09388446807861328
1235,5994.990895986557,-219.55545611795577,0.0,1.5258788677030566e-09,0.04729485511779785,0.0068908753,0.11899118,4.366135120391846,0.9211515749931432,-621.0450887359093,-190.82824137759027,78.838447874467,0.00998928677290678,4.895627975463867,0.01972912777066227,-343.8976642843022,-4.977557,50,-0.0197291262447834,0.10216927528381348
1236,5999.715800523758,-206.07984226143518,0.0,3.7288664600509946e-08,0.04412651062011719,0.0069014505,0.119019575,4.2129600048065186,0.9326186573403269,-570.528938258306,-188.0512451086211,80.60271830223411,0.009915268048644066,4.7222678661346436,0.017109049519895336,-337.6555863268449,-4.9760237,50,-0.017109012231230736,0.09278512001037598
1237,6004.576877117157,-212.19557870765698,0.0,-6.771087690538025e-09,0.04548311233520508,0.0069820234,0.119219445,4.329128742218018,0.8750811776820311,-499.6601266348437,-196.72464151583586,74.99346967846193,0.006401537451893091,4.858318328857422,0.012231913143396334,-351.82376877070163,-4.9644165,50,-0.012231919914484024,0.09824275970458984
1238,6009.246116876602,-216.65617442519965,0.0,7.1525572131747595e-09,0.043811798095703125,0.007015603,0.119307995,4.145087957382202,0.8143835268917933,-681.1149764298367,-194.64676218543246,97.47635624932784,0.009947175160050392,4.6656975746154785,0.014745602086186249,-353.031595135225,-4.9596186,50,-0.014745594933629036,0.09352445602416992
1239,6014.0969223976135,-214.97846550585837,0.0,-4.959106458812812e-09,0.044892072677612305,0.006980429,0.11922189,4.324117660522461,0.8782620993600068,-509.72821378762376,-191.37322873080652,62.36932859701401,0.009988833218812943,4.847455978393555,0.015498447860777365,-339.3961962547582,-4.964645,50,-0.015498452819883823,0.10243678092956543
1240,6018.79066157341,-238.92002080951,0.0,5.1593779915037885e-08,0.04442119598388672,0.007038536,0.11935258,4.175766229629517,0.8265143964536965,-651.6404696333378,-200.78030789696848,77.34692353884803,0.009909152053296566,4.6910176277160645,0.016879399678110474,-355.17081464783564,-4.956355,50,-0.01687934808433056,0.09141778945922852
1241,6023.676788568497,-192.48622170326706,0.0,-5.941391023611686e-08,0.04465794563293457,0.0070504504,0.11939385,4.356013059616089,0.8844774494930516,-521.3845380684631,-192.6362424813673,73.23744592355557,0.006437020841985941,4.883500814437866,0.013079287675022755,-341.85761777748417,-4.9546638,50,-0.013079347088932991,0.1033167839050293
1242,6028.385229587555,-218.56766957047344,0.0,3.4046173880142305e-08,0.04463481903076172,0.0070472774,0.1193788,4.173802614212036,0.8934706802534773,-649.5261849210627,-199.51272240342325,81.91401344155473,0.00999955739825964,4.705640554428101,0.01865569553971369,-352.9999600800485,-4.955114,50,-0.01865566149353981,0.09457111358642578
1243,6033.374526262283,-226.9831029058728,0.0,-2.8228759774151513e-08,0.10349845886230469,0.0069223596,0.119070575,4.371111154556274,0.9149857705828862,-569.515637671375,-193.1901762121433,79.92731694776064,0.006404195446521044,4.986462116241455,0.011915128389000884,-345.7334408201508,-4.9729986,50,-0.011915156617760658,0.09698796272277832
1244,6038.129581451416,-221.69227624788095,0.0,-1.6033649075097856e-08,0.05629682540893555,0.006828466,0.11883754,3.9507038593292236,0.8630120085939419,-522.4152861383417,-187.2506027047964,69.15201838819189,0.009994789958000183,4.752424478530884,0.016025059655309093,-335.9443097120069,-4.986655,50,-0.016025075688958168,0.0827946662902832
1245,6043.004427194595,-196.61700457693274,0.0,-9.250641141989036e-09,0.04351496696472168,0.0068297423,0.11885512,4.135584354400635,0.8728262280763586,-565.604645742597,-190.58032326217108,78.26190971712788,0.009982796385884285,4.871345281600952,0.017084978583454813,-340.1318209261153,-4.9864683,50,-0.017084987834095955,0.09105372428894043
1246,6047.46835064888,-216.22538923289773,0.0,7.057189943537878e-09,0.04491114616394043,0.006736116,0.118613854,3.939476728439331,0.8771839031271081,-594.3809768356039,-203.97649356605768,78.43238253230128,0.0064232549630105495,4.4594645500183105,0.01621466090679169,-366.82784091763796,-5.000272,50,-0.016214653849601746,0.08692288398742676
1247,6052.422979593277,-232.94280223486277,0.0,1.0299682884351569e-08,0.04753899574279785,0.006697046,0.11851961,4.4044764041900635,0.9243400158096914,-659.3720245330358,-198.48676277041142,77.99515203790945,0.009984548203647137,4.951921224594116,0.01593954959809807,-354.24224438789565,-5.0060887,50,-0.015939539298415184,0.10416150093078613
1248,6057.102083444595,-220.32047354135412,0.0,1.4925003455346086e-08,0.044197797775268555,0.006583278,0.11822617,4.156538724899292,0.9244822980567408,-498.8315775800148,-187.35070748348463,50.60336845412409,0.006519583985209465,4.676216125488281,0.013628875860572265,-327.5460379258621,-5.0232224,50,-0.01362886093556881,0.0905759334564209
